date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:00	1964/1964	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2028%20Feb%202022%2011:09:27%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/custom-marker.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/custom-marker6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:00	34144/34144	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2028%20Feb%202022%2011:09:27%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/markerclusterer.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/markerclusterer6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:01	17325/17325	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2028%20Feb%202022%2011:09:27%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/google-map.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/maps/assets/js/google-map6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:04	71796/71796	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2014%20Jun%202022%2009:01:51%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/assets/js/munich-core.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/assets/js/munich-core.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:05	140890/140890	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2012:16:32%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:06	65262/65262	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20May%202022%2009:11:57%20GMT	https://munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/gsap.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/gsap.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:06	16717/16717	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2030%20May%202022%2009:11:57%20GMT	https://munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/MorphSVGPlugin.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/MorphSVGPlugin.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:07	4288/4288	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2001%20Jun%202022%2007:52:17%20GMT	https://munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/DrawSVGPlugin.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/themes/munich/assets/plugins/gsap/DrawSVGPlugin.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:07	74098/74098	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:57:15%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min.js?ver=4.0.3-wc.7.0.0	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/woocommerce/assets/js/select2/select2.full.min8d46.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:08	10134/10134	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ab51643012bf7f527f6f8902883cf621%22	https://static.zdassets.com/ekr/snippet.js?key=af3078fd-a5ae-40da-bee0-e589b98c8603&ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/static.zdassets.com/ekr/snippet10f3.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:08	10332/10332	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202024%2010:57:22%20GMT	https://munich.qodeinteractive.com/wp-includes/js/jquery/ui/effect.min.js?ver=1.13.3	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-includes/js/jquery/ui/effect.minb37e.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:09	10530/10530	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2028%20Feb%202022%2011:09:27%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/shortcodes/vertical-split-slider/assets/js/plugins/jquery.multiscroll.min.js?ver=1	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/shortcodes/vertical-split-slider/assets/js/plugins/jquery.multiscroll.min68b3.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:11	4957/4957	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:57:00%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.7.8	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min3621.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:11	32929/32929	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:57:00%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.7.8	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/frontend-modules.min3621.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:12	12198/12198	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:57:01%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:12	40513/40513	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2024%20Oct%202022%2012:57:00%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.7.8	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/elementor/assets/js/frontend.min3621.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:13	4776/4776	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2000:11:47%20GMT	https://munich.qodeinteractive.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:14	9141/9141	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2012%20Nov%202024%2010:57:21%20GMT	https://munich.qodeinteractive.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-includes/js/dist/i18n.minc33c.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:14	4593/4593	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2004%20Jul%202022%2012:16:33%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:16	10045/10045	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2029%20Apr%202022%2009:55:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/plugins/elementor/assets/js/elementor.min.js?ver=6.8.2	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/munich-core/inc/plugins/elementor/assets/js/elementor.min6c2d.js	(from https://munich.qodeinteractive.com/divided-slider/)
10:58:17	326/326	---M--	200	added ('OK')	text/html	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:18	326/326	---M--	200	added ('OK')	text/html	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:18	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:19	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:20	70/70	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:20	71/71	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:21	90/90	---M--	200	added ('OK')	image/png	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
10:58:21	2545/2545	---M--	200	added ('OK')	image/gif	date:Mon,%2024%20Oct%202022%2013:38:17%20GMT	https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	C:/My%20Web%20Sites/AM-WEB/munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://munich.qodeinteractive.com/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.6.5)
